"UserID","Question","Task","Type","Technique","Seconds","Score","Error","QuestionText","ResponseText","ResponseCode"
"R_2WvrsWkseXH6cla",15,3,"Timed","Circle Packing",22.324,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_wMLcWGuM9l19ZwB",15,3,"Timed","Circle Packing",22.868,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_5pudnT9rRVi5So1",15,3,"Timed","Circle Packing",11.342,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_XRok4d9TQFjfTSV",15,3,"Timed","Circle Packing",4.994,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_269Ff6rVuAbaNhd",15,3,"Timed","Circle Packing",13.115,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_23V2nOJKSHdxPiq",15,3,"Timed","Circle Packing",8.263,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2axiMt5L8ARsI9m",15,3,"Timed","Circle Packing",13.195,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_1MWZFMnuDyKuD1y",15,3,"Timed","Circle Packing",20.434,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1n8RjYB7ylMKQT7",15,3,"Timed","Circle Packing",11.617,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2us1VTNzoRCHSkL",15,3,"Timed","Circle Packing",15.791,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2ZPkPWB0wEI1u9D",15,3,"Timed","Circle Packing",6.495,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2qDbkTc67Gglptp",15,3,"Timed","Circle Packing",65.868,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1P5BkOIRfQHs6UY",15,3,"Timed","Circle Packing",5.784,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_25HoIjC5FuhBsAy",15,3,"Timed","Circle Packing",20.562,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1I4V6AZtLmMHeoj",15,3,"Timed","Circle Packing",8.605,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_21BPikUTu4ILdhw",15,3,"Timed","Circle Packing",8.38,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_6Kdbzns7MUtmiih",15,3,"Timed","Circle Packing",13.217,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3MfGbN6MEmP0Enk",15,3,"Timed","Cluster Heatmap",19.922,0,NA,"Which two of the highlighted elements are more closely clustered?","Unsure",4
"R_1QbFjRd6H95JNra",15,3,"Timed","Cluster Heatmap",7.112,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2ardaoGTgCIIatC",15,3,"Timed","Cluster Heatmap",9.109,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_vOAxPP4vwwudSa5",15,3,"Timed","Cluster Heatmap",11.119,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_26nF3kaKDe73Rn0",15,3,"Timed","Cluster Heatmap",11.042,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_PS2OGYI40Oo5WCd",15,3,"Timed","Cluster Heatmap",7.154,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_3Jef3qcZrmKWTZ8",15,3,"Timed","Cluster Heatmap",15.91,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2bTA6ACSb1LCYl6",15,3,"Timed","Cluster Heatmap",8.768,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2wiziPOOHCi0PWG",15,3,"Timed","Cluster Heatmap",18.178,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_veEyxBhLtECjn9L",15,3,"Timed","Cluster Heatmap",8.426,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2BgMM7XWnMAShyN",15,3,"Timed","Cluster Heatmap",17.505,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2DP33a11PkSPHZ7",15,3,"Timed","Cluster Heatmap",11.455,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2vcyVB6pfayAvdc",15,3,"Timed","Cluster Heatmap",7.202,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3oZ0n8fzhC8k48F",15,3,"Timed","Cluster Heatmap",19.231,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2AQjjFWs50VdKHs",15,3,"Timed","Cluster Heatmap",11.515,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2BkRNDLqoxiaFUt",15,3,"Timed","Cluster Heatmap",9.992,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_31RzRuyeNllDzny",15,3,"Timed","Cluster Heatmap",10.825,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2wjCYTiFfvLImN4",15,3,"Timed","Cluster Heatmap",17.285,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_e8oohE1nFNEFmBL",15,3,"Timed","Cluster Heatmap",7.404,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_ODJJfKMZrYxVeVP",15,3,"Timed","Cluster Heatmap",12.791,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_1mDHo9RsMOOBEP4",15,3,"Timed","Cluster Heatmap",7.333,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_08l6irxVFTV34o9",15,3,"Timed","Cluster Heatmap",10.526,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_vdgH1XYLyq42dJT",15,3,"Timed","Cluster Heatmap",7.296,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2cvIrspY1QTBEMs",15,3,"Timed","Cluster Heatmap",7.65,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_3ps7omcOqeLSz1d",15,3,"Timed","Cluster Heatmap",14.286,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2vZWlc0fU8wzEv3",15,3,"Timed","Cluster Heatmap",8.969,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_BV2qAJ3bn7CSTKN",15,3,"Timed","Cluster Heatmap",10.796,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2zvfQLv3r9lwJrx",15,3,"Timed","Cluster Heatmap",18.102,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2rkJIDVtgZM3rm5",15,3,"Timed","Cluster Heatmap",5.644,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_puhEy9vov8hZ35n",15,3,"Timed","Cluster Heatmap",8.903,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1obDlEjuARLkOpU",15,3,"Timed","Cluster Heatmap",49.568,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_3n7cZMTyFaPmNqd",15,3,"Timed","Cluster Heatmap",10.224,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_21bysIEBIwTwZ83",15,3,"Timed","Cluster Heatmap",9.549,0,NA,"Which two of the highlighted elements are more closely clustered?","Unsure",4
"R_2rwKPAvlzgDicMW",15,3,"Timed","Force Directed Tree",8.214,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_3iR1wvh2btgDx7J",15,3,"Timed","Force Directed Tree",33.831,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_5jsiRPWsxpTmS6l",15,3,"Timed","Force Directed Tree",5.071,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_Qcz563ZDciRh09b",15,3,"Timed","Force Directed Tree",7.942,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_Rb1jQ8zWn30hRYd",15,3,"Timed","Force Directed Tree",6.815,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_VVboJ3CbJYhkhq1",15,3,"Timed","Force Directed Tree",11.987,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2xLYX7QMXh6YYwN",15,3,"Timed","Force Directed Tree",25.527,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2OTNvB3sZZRwCus",15,3,"Timed","Force Directed Tree",22.221,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_xfvh8oC2Ead2P85",15,3,"Timed","Force Directed Tree",31.196,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2QPtiqz6lvpshEC",15,3,"Timed","Force Directed Tree",5.068,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_3qHD0hrlWxtB75e",15,3,"Timed","Force Directed Tree",7.51,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2OHoSra2rZOrDw3",15,3,"Timed","Force Directed Tree",17.486,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2rSMGWOIWv7MBWY",15,3,"Timed","Force Directed Tree",30.125,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_23gmqr83e4LbSkw",15,3,"Timed","Force Directed Tree",16.728,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_0ML0Bh2bADeSKE9",15,3,"Timed","Force Directed Tree",10.937,0,NA,"Which two of the highlighted elements are more closely clustered?","Unsure",4
"R_3Gfxp6VV9NqcDaW",15,3,"Timed","Force Directed Tree",29.296,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_0MUR73qODNZ8ITf",15,3,"Timed","Force Directed Tree",7.526,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_YVo61hebwYUGqI1",15,3,"Timed","Force Directed Tree",18.561,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2e9EnzhNtkYiBeB",15,3,"Timed","Force Directed Tree",9.937,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2q4o3EXZAPF9zPm",15,3,"Timed","Force Directed Tree",20.426,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2V90gRcwgWnnF1X",15,3,"Timed","Force Directed Tree",6.106,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2SoZGf3em2IcO5w",15,3,"Timed","Force Directed Tree",5.794,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2b3nN9IkGW5DltK",15,3,"Timed","Force Directed Tree",8.005,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_3yh8oLiMHCYQV5r",15,3,"Timed","Force Directed Tree",8.982,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_YVwlgJv5Y1Qhsjv",15,3,"Timed","Force Directed Tree",23.419,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2R3XWaewaK5SH2l",15,3,"Timed","Force Directed Tree",26.042,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2wT72bYCj6NyIRM",15,3,"Timed","Force Directed Tree",8.571,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1QA7Q71qY2eGEjA",15,3,"Timed","Force Directed Tree",15.474,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_QhNvd8Z3zwf1Ry9",15,3,"Timed","Force Directed Tree",34.619,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2tnHUer6uTXYNIs",15,3,"Timed","Force Directed Tree",12.292,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2yjAiOuU2PV6R07",15,3,"Timed","Force Directed Tree",17.714,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1dK75THlZFY9mgI",15,3,"Timed","Force Directed Tree",32.386,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3fAG1WVYJ50wRKm",15,3,"Timed","Force Directed Tree",10.021,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1CevAH5lquON8tb",15,3,"Timed","Gapmap",8.184,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_3gLXI2wn1UxerDl",15,3,"Timed","Gapmap",10.833,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1H8FOZMMrAj4OSe",15,3,"Timed","Gapmap",11.828,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_w03P2LSlmmuvs6R",15,3,"Timed","Gapmap",5.988,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1gHCDJyO9ar3fwq",15,3,"Timed","Gapmap",6.895,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_eVPDLYhv1AHqNKV",15,3,"Timed","Gapmap",19.344,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_d05Jtvu04FKmS5z",15,3,"Timed","Gapmap",7.939,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2S2Y7Gyy9NLcdlU",15,3,"Timed","Gapmap",23.855,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_25R7SjgKusyJhCY",15,3,"Timed","Gapmap",10.976,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_VOp7RWnxRyBoVdD",15,3,"Timed","Gapmap",7.491,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_piopwCHEQVH9Ly1",15,3,"Timed","Gapmap",13.098,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3lQZWHd65TquSOd",15,3,"Timed","Gapmap",10.35,0,NA,"Which two of the highlighted elements are more closely clustered?","Unsure",4
"R_2ri1QGuv2kdkEWN",15,3,"Timed","Gapmap",18.317,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2OVF9IJdtU66iky",15,3,"Timed","Gapmap",17.213,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_ub3pUH3Kp7DntId",15,3,"Timed","Gapmap",30.008,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_eKb1c76zPhAc98J",15,3,"Timed","Gapmap",8.264,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_1hEXYTseBaENG1z",15,3,"Timed","Gapmap",10.741,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_27y5zx5w507SG1a",15,3,"Timed","Gapmap",15.316,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3LhW9zleNB3VQL0",15,3,"Timed","Gapmap",8.024,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3eC2JsI715rgVcB",15,3,"Timed","Gapmap",11.932,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1OBsdC5C8n3YeCJ",15,3,"Timed","Gapmap",13.817,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1jfhk6rkGNFYKRw",15,3,"Timed","Gapmap",10.635,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1ITmUf4af8G1adx",15,3,"Timed","Gapmap",31.397,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_qVgLZGygGsmY7rr",15,3,"Timed","Gapmap",19.038,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_3GsajCYxgInQlmK",15,3,"Timed","Gapmap",11.888,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1Q57vpUDue01e2l",15,3,"Timed","Gapmap",14.098,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3hFK1xA2mVOhWxP",15,3,"Timed","Gapmap",8.845,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_0NBQOHlMsU8X6zr",15,3,"Timed","Gapmap",19.496,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_3knYCN4G1GVbrgp",15,3,"Timed","Gapmap",6.726,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2PvU3ZwHDTibaaA",15,3,"Timed","Gapmap",12.865,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_Dw71W9VvyTHKzq9",15,3,"Timed","Gapmap",12.917,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1FsnWrnYgqiHhM0",15,3,"Timed","Gapmap",8.578,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_1qVBoKVMPCXN6Lc",15,3,"Timed","Radial Dendrogram",7.493,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1DYAZDkRwcWCsv2",15,3,"Timed","Radial Dendrogram",15.572,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3iwJs3EarUKaRER",15,3,"Timed","Radial Dendrogram",9.867,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_2UYQn4taqYQ5Kp2",15,3,"Timed","Radial Dendrogram",27.432,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_77EKzKiFYZMQtax",15,3,"Timed","Radial Dendrogram",9.697,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_1M4CUWjSdhI2OnW",15,3,"Timed","Radial Dendrogram",7.569,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_9TUZ1w5OcbLzgeB",15,3,"Timed","Radial Dendrogram",14.118,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1nTK5CZqBSb9QaT",15,3,"Timed","Radial Dendrogram",18.062,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3qHWKNwKO5ktOiw",15,3,"Timed","Radial Dendrogram",9.715,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2f3Wr0soivvn4a7",15,3,"Timed","Radial Dendrogram",6,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_10CW2Wrw3E8Sw6p",15,3,"Timed","Radial Dendrogram",8.227,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_31nEWYwOrYV02ta",15,3,"Timed","Radial Dendrogram",12.324,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_3fGywcXXxqnnhbt",15,3,"Timed","Radial Dendrogram",13.754,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1mVnnjP1DSUQGLz",15,3,"Timed","Radial Dendrogram",9.207,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3etdH2ho3ueZh1Q",15,3,"Timed","Radial Dendrogram",12.621,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_3jT2q0aUNyrVW5Q",15,3,"Timed","Radial Dendrogram",9.226,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_1Nh3ExR8KJEQBuu",15,3,"Timed","Radial Dendrogram",14.785,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1OOyuWMzuNnwrwx",15,3,"Timed","Radial Dendrogram",9.376,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_Bunrbk8Ng7TrVWp",15,3,"Timed","Radial Dendrogram",14.099,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2U0l9l5Xc2fqdAo",15,3,"Timed","Radial Dendrogram",10.085,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2eVvypfWgihQeJT",15,3,"Timed","Radial Dendrogram",12.581,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2X5uVTO5uMtDt1G",15,3,"Timed","Radial Dendrogram",9.369,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3Pe2ldVI1scyRFF",15,3,"Timed","Radial Dendrogram",20.35,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_11hjtF9sTllfHpK",15,3,"Timed","Radial Dendrogram",12.169,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3PUcn0vWqw7JLpi",15,3,"Timed","Radial Dendrogram",6.989,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_3snw8WK4QHwBtz6",15,3,"Timed","Radial Dendrogram",8.378,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1IctBejJ1Qa9WA2",15,3,"Timed","Radial Dendrogram",18.404,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2CUKxvYeyPQHRd7",15,3,"Timed","Radial Dendrogram",10.34,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_11WStaqFMXjbb5a",15,3,"Timed","Radial Dendrogram",9.849,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2AQYPL0JXLTnX5h",15,3,"Timed","Radial Dendrogram",12.503,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_9LvI7NyafsgMZ6p",15,3,"Timed","Radial Dendrogram",11.599,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1DHdE8dsTg4dwex",15,3,"Timed","Radial Dendrogram",15.068,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_9ABWu2Lxs7CgmL7",15,3,"Timed","Sunburst",6.983,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1j9g3yCnSwEgdRo",15,3,"Timed","Sunburst",8.218,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_3OrnCDZVGN5pl5f",15,3,"Timed","Sunburst",15.511,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_2YhT0jIM0ovyPIN",15,3,"Timed","Sunburst",7.564,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1JJkXZW5sWfknUp",15,3,"Timed","Sunburst",19.407,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_eVTRVkkLKrw2kdX",15,3,"Timed","Sunburst",18.465,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1OH2LftiMSiLH2P",15,3,"Timed","Sunburst",11.133,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2xVMR92Bv0iK6fc",15,3,"Timed","Sunburst",10.703,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_5d3BUZuKfyQaVsB",15,3,"Timed","Sunburst",10.157,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_21b5ZkM961ZDOw9",15,3,"Timed","Sunburst",16.851,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2cclDp2fTqro7df",15,3,"Timed","Sunburst",14.374,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_wN1ePDJXDNdACAx",15,3,"Timed","Sunburst",10.942,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3JaaiJSSa4Dm0NF",15,3,"Timed","Sunburst",13.183,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1NgMbUHC55zZBoM",15,3,"Timed","Sunburst",14.284,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_0wyw9DENUqY23SN",15,3,"Timed","Sunburst",6.678,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_9v5e8k0qqbfqEqF",15,3,"Timed","Sunburst",13.713,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_3GBOUtx4kfb2j70",15,3,"Timed","Sunburst",8.437,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_4OcLqYosLvs6qPf",15,3,"Timed","Sunburst",9.304,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_b8COfAXS1BteOqJ",15,3,"Timed","Sunburst",10.983,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_1obf4uJ1HYmmIYm",15,3,"Timed","Sunburst",25.367,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_ZjXdhq0TAtmnTsl",15,3,"Timed","Sunburst",5.907,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_1gcnwl0ZXdldp8B",15,3,"Timed","Sunburst",14.785,0,NA,"Which two of the highlighted elements are more closely clustered?","Unsure",4
"R_2v9cmfAMYuCFfDI",15,3,"Timed","Sunburst",22.546,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1prFk7Uq0tK4nbc",15,3,"Timed","Sunburst",5.867,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_2fk6fWmvY16aqTx",15,3,"Timed","Sunburst",14.783,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_w5aqNT5HTZnJGsF",15,3,"Timed","Sunburst",20.264,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_YSTJl0MPsU8paAF",15,3,"Timed","Sunburst",7.384,0,1,"Which two of the highlighted elements are more closely clustered?","C, S",3
"R_1dN3OhtzAKl45Oq",15,3,"Timed","Sunburst",8,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3M3S455OkbsJGf9",15,3,"Timed","Sunburst",17.79,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_eP9Yq82NgWD0CoZ",15,3,"Timed","Sunburst",12.521,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_1LnvKNaUcIcj04L",15,3,"Timed","Sunburst",16.17,0,1,"Which two of the highlighted elements are more closely clustered?","C, K",1
"R_3fwywPtw7JbnsgJ",15,3,"Timed","Sunburst",30.503,1,0,"Which two of the highlighted elements are more closely clustered?","K, S",2
"R_25tMlkx0LAQHnqo",16,3,"Timed","Circle Packing",12.992,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_vq71oQyy45dYJy1",16,3,"Timed","Circle Packing",19.223,1,0,"Which of the highlighted elements is least similar to its neighbors?","O",2
"R_3PgFKIO61fhAfeh",16,3,"Timed","Circle Packing",15.338,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_1IhliPn2Eok0Orb",16,3,"Timed","Circle Packing",26.385,0,3,"Which of the highlighted elements is least similar to its neighbors?","T",3
"R_0dkeqhWcTjAZ6XX",16,3,"Timed","Circle Packing",25.034,1,0,"Which of the highlighted elements is least similar to its neighbors?","O",2
"R_5BWF1xvHubsKfJL",16,3,"Timed","Circle Packing",8.67,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_1qg1fLzWSYWJ5CK",16,3,"Timed","Circle Packing",4.577,0,3,"Which of the highlighted elements is least similar to its neighbors?","T",3
"R_1LRJRJYNqZM9Gr1",16,3,"Timed","Circle Packing",10.258,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_AajHQGTpaomEOul",16,3,"Timed","Circle Packing",11.774,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_1KpCy6fCwglHngv",16,3,"Timed","Circle Packing",8.184,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_24CtBmQNoFCIdch",16,3,"Timed","Circle Packing",23.263,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_1hB8RMGbOxAG5Bm",16,3,"Timed","Circle Packing",17.204,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_1f11OqTRbLV1aZ1",16,3,"Timed","Circle Packing",31.479,1,0,"Which of the highlighted elements is least similar to its neighbors?","O",2
"R_Od8xp3cMlYjI5Ud",16,3,"Timed","Circle Packing",13.676,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_2WvrsWkseXH6cla",16,3,"Timed","Circle Packing",26.683,1,0,"Which of the highlighted elements is least similar to its neighbors?","O",2
"R_wMLcWGuM9l19ZwB",16,3,"Timed","Circle Packing",22.901,1,0,"Which of the highlighted elements is least similar to its neighbors?","O",2
"R_5pudnT9rRVi5So1",16,3,"Timed","Circle Packing",4.889,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
"R_XRok4d9TQFjfTSV",16,3,"Timed","Circle Packing",8.597,0,3,"Which of the highlighted elements is least similar to its neighbors?","T",3
"R_269Ff6rVuAbaNhd",16,3,"Timed","Circle Packing",18.878,0,1,"Which of the highlighted elements is least similar to its neighbors?","L",1
